,ID do Spotify,IDs do Artista,Nome da Faixa,Nome do Álbum,Nome do(s) Artista(s),Duração (ms),Popularidade,Dançabilidade,Energia,Tonalidade,Intensidade Sonora,Modo Musical,Intensidade Vocal,Acústica,Instrumental,Vivacidade,Valência,Ritmo,Letra,Frequência de Palavras,Gênero,Década
10,7mKFzy9cFV6fbIIVD3rSp9,3aqtJPuhfwxQ60jG1OAFQt,A Semente,Justiça Social,Bezerra Da Silva,187800,53,0.67,0.557,2.0,-11.252,1.0,0.159,0.413,0.0,0.0888,0.875,100.933,ih irmao sujou grampearam vizinho bezerra vizinho jogou semente quintal repente brotou tremendo matagal vizinho jogou semente quintal repente brotou tremendo matagal alguem perguntava mato nunca vi so respondia nao sei nao conheco nasceu ai pintando sujeira patamo sempre jogada porque cheiro bom ali sempre rapaziada homens desconfiaram ver todo dia aglomeracao deram bote perfeito levaram todos averiguacao dai hora safado gritou nao precisa bater dou bandeja tudo pro senhor olha ai conheco mato chefia tambem sei plantou federais grampearam levaram vizinho inocente delegacia disse doutor nao agricultor desconheco semente vizinho jogou semente quintal repente brotou tremendo matagal vizinho jogou semente quintal repente brotou tremendo matagal alguem perguntava mato nunca vi so respondia nao sei nao conheco nasceu ai pintando sujeira patamo sempre jogada porque cheiro bom ali sempre rapaziada homens desconfiaram ver todo dia aglomeracao deram bote perfeito levaram todos averiguacao dai hora safado gritou nao precisa bater dou bandeja tudo pro senhor olha ai conheco mato chefia tambem sei plantou federais grampearam levaram vizinho inocente delegacia disse doutor nao agricultor desconheco semente,"{""ih"": 1, ""irmao"": 1, ""sujou"": 1, ""grampearam"": 3, ""vizinho"": 7, ""bezerra"": 1, ""jogou"": 4, ""semente"": 6, ""quintal"": 4, ""repente"": 4, ""brotou"": 4, ""tremendo"": 4, ""matagal"": 4, ""alguem"": 2, ""perguntava"": 2, ""mato"": 4, ""nunca"": 2, ""vi"": 2, ""so"": 2, ""respondia"": 2, ""nao"": 8, ""sei"": 4, ""conheco"": 4, ""nasceu"": 2, ""ai"": 4, ""pintando"": 2, ""sujeira"": 2, ""patamo"": 2, ""sempre"": 4, ""jogada"": 2, ""porque"": 2, ""cheiro"": 2, ""bom"": 2, ""ali"": 2, ""rapaziada"": 2, ""homens"": 2, ""desconfiaram"": 2, ""ver"": 2, ""todo"": 2, ""dia"": 2, ""aglomeracao"": 2, ""deram"": 2, ""bote"": 2, ""perfeito"": 2, ""levaram"": 4, ""todos"": 2, ""averiguacao"": 2, ""dai"": 2, ""hora"": 2, ""safado"": 2, ""gritou"": 2, ""precisa"": 2, ""bater"": 2, ""dou"": 2, ""bandeja"": 2, ""tudo"": 2, ""pro"": 2, ""senhor"": 2, ""olha"": 2, ""chefia"": 2, ""tambem"": 2, ""plantou"": 2, ""federais"": 2, ""inocente"": 2, ""delegacia"": 2, ""disse"": 2, ""doutor"": 2, ""agricultor"": 2, ""desconheco"": 2}",samba,1980.0
11,2r05fN1qdcN0y66l0vzUGY,3qZ2n5keOAat1SoF6bHwmb,Vacilão,Água Da Minha Sede,Zeca Pagodinho,248866,50,0.778,0.814,0.0,-6.383,1.0,0.126,0.657,0.0,0.0498,0.907,96.643,mulher pra nao acordar cedo saia cama ponta pe so chamava tarde sabia gosto bandeja cafe chocolate biscoito salada fruta suco mamao almoco file mignom arroz la grega batata corada vinho bom jantar mesma fartura almoco ainda opcao deu mole dispensou voce chegou casa outra vez doidao brigou preta razao quis comer arroz doce quiabo botou sal batida limao deu lavagem macaco banana pro porco osso pro gato sardinha cachorro cachaca pro pato entrou chuveiro terno sapato nao queria papo la porao pegou treisoitao deu tiro mao proprio irmao quis segurar consegui desarmar pra rua novo entrou velorio pulando janela xingou defunto apagou vela cantou viuva mulher favela deu beijo nela bicho pegou policia chegou coro levou cana entrou nao quer bem feito,"{""mulher"": 2, ""pra"": 2, ""nao"": 3, ""acordar"": 1, ""cedo"": 1, ""saia"": 1, ""cama"": 1, ""ponta"": 1, ""pe"": 1, ""so"": 1, ""chamava"": 1, ""tarde"": 1, ""sabia"": 1, ""gosto"": 1, ""bandeja"": 1, ""cafe"": 1, ""chocolate"": 1, ""biscoito"": 1, ""salada"": 1, ""fruta"": 1, ""suco"": 1, ""mamao"": 1, ""almoco"": 2, ""file"": 1, ""mignom"": 1, ""arroz"": 2, ""la"": 2, ""grega"": 1, ""batata"": 1, ""corada"": 1, ""vinho"": 1, ""bom"": 1, ""jantar"": 1, ""mesma"": 1, ""fartura"": 1, ""ainda"": 1, ""opcao"": 1, ""deu"": 4, ""mole"": 1, ""dispensou"": 1, ""voce"": 1, ""chegou"": 2, ""casa"": 1, ""outra"": 1, ""vez"": 1, ""doidao"": 1, ""brigou"": 1, ""preta"": 1, ""razao"": 1, ""quis"": 2, ""comer"": 1, ""doce"": 1, ""quiabo"": 1, ""botou"": 1, ""sal"": 1, ""batida"": 1, ""limao"": 1, ""lavagem"": 1, ""macaco"": 1, ""banana"": 1, ""pro"": 3, ""porco"": 1, ""osso"": 1, ""gato"": 1, ""sardinha"": 1, ""cachorro"": 1, ""cachaca"": 1, ""pato"": 1, ""entrou"": 3, ""chuveiro"": 1, ""terno"": 1, ""sapato"": 1, ""queria"": 1, ""papo"": 1, ""porao"": 1, ""pegou"": 2, ""treisoitao"": 1, ""tiro"": 1, ""mao"": 1, ""proprio"": 1, ""irmao"": 1, ""segurar"": 1, ""consegui"": 1, ""desarmar"": 1, ""rua"": 1, ""novo"": 1, ""velorio"": 1, ""pulando"": 1, ""janela"": 1, ""xingou"": 1, ""defunto"": 1, ""apagou"": 1, ""vela"": 1, ""cantou"": 1, ""viuva"": 1, ""favela"": 1, ""beijo"": 1, ""nela"": 1, ""bicho"": 1, ""policia"": 1, ""coro"": 1, ""levou"": 1, ""cana"": 1, ""quer"": 1, ""bem"": 1, ""feito"": 1}",samba,2000.0
12,4iAs2QORspxnjOocbxJ25X,096an3uS6ZaK2XySae6SqP,Meu Nome é Favela,Batuques e Romances,Arlindo Cruz,227680,54,0.601,0.585,6.0,-8.108,0.0,0.0677,0.557,0.0,0.613,0.761,100.143,sempre assim firmeza total pureza coracao sempre assim parceiro fiel nao deixa mao jeito falar geral ir qualquer lugar tao normal ver tomando cerveja calcando chinelo bar nao pra evitar bate papo informal saio pra comprar pao falar futebol ta rolando novo televisao suburbano nato orgulho mostro sorriso clima suburbio gosto fritada jogar pelada domingo sol fazer churrasquinho linha esticada poste passando cerol cantar partido alto morro asfalto discriminacao nome favela povo gueto raiz becos vielas encanto canto historia feliz humildade verdadeira gente simple primeira salve nome nome favela povo gueto raiz becos vielas encanto canto historia feliz humildade verdadeira gente simple primeira sempre assim firmeza total pureza coracao sempre assim parceiro fiel nao deixa mao jeito falar geral ir qualquer lugar tao normal ver tomando cerveja calcando chinelo bar nao pra evitar bate papo informal saio pra comprar pao falar futebol ta rolando novo televisao suburbano nato orgulho mostro sorriso clima suburbio gosto fritada jogar pelada domingo sol fazer churrasquinho linha esticada poste passando cerol cantar partido alto morro asfalto discriminacao nome favela povo gueto raiz becos vielas encanto canto historia feliz humildade verdadeira gente simple primeira salve nome nome favela povo gueto raiz becos vielas encanto canto historia feliz humildade verdadeira gente simple primeira salve nome favela povo gueto raiz becos vielas encanto canto hitoria feliz humildade verdadeira gente simple primeira gente simple jeito simple favela,"{""sempre"": 4, ""assim"": 4, ""firmeza"": 2, ""total"": 2, ""pureza"": 2, ""coracao"": 2, ""parceiro"": 2, ""fiel"": 2, ""nao"": 4, ""deixa"": 2, ""mao"": 2, ""jeito"": 3, ""falar"": 4, ""geral"": 2, ""ir"": 2, ""qualquer"": 2, ""lugar"": 2, ""tao"": 2, ""normal"": 2, ""ver"": 2, ""tomando"": 2, ""cerveja"": 2, ""calcando"": 2, ""chinelo"": 2, ""bar"": 2, ""pra"": 4, ""evitar"": 2, ""bate"": 2, ""papo"": 2, ""informal"": 2, ""saio"": 2, ""comprar"": 2, ""pao"": 2, ""futebol"": 2, ""ta"": 2, ""rolando"": 2, ""novo"": 2, ""televisao"": 2, ""suburbano"": 2, ""nato"": 2, ""orgulho"": 2, ""mostro"": 2, ""sorriso"": 2, ""clima"": 2, ""suburbio"": 2, ""gosto"": 2, ""fritada"": 2, ""jogar"": 2, ""pelada"": 2, ""domingo"": 2, ""sol"": 2, ""fazer"": 2, ""churrasquinho"": 2, ""linha"": 2, ""esticada"": 2, ""poste"": 2, ""passando"": 2, ""cerol"": 2, ""cantar"": 2, ""partido"": 2, ""alto"": 2, ""morro"": 2, ""asfalto"": 2, ""discriminacao"": 2, ""nome"": 7, ""favela"": 6, ""povo"": 5, ""gueto"": 5, ""raiz"": 5, ""becos"": 5, ""vielas"": 5, ""encanto"": 5, ""canto"": 5, ""historia"": 4, ""feliz"": 5, ""humildade"": 5, ""verdadeira"": 5, ""gente"": 6, ""simple"": 7, ""primeira"": 5, ""salve"": 3, ""hitoria"": 1}",samba,2010.0
13,2XCF9zbOTpv4VfuQxahluA,56TkPi7rpmU8jTpkcK7FY3,Andança,No Pagode,Beth Carvalho,223266,56,0.654,0.514,10.0,-12.432,1.0,0.0413,0.684,0.0,0.107,0.712,128.525,vi tanta areia andei lua cheia sei saudade imensa vagando verso vim vestido cetim mao direita rosa vou levar olha lua mansa derramar luar descansa caminhar olhar festa fez feliz lembrando seresta dia fiz onde quero par ja fiz guerra nao saber terra encerra bem querer jamais termina caminhar so amor ensina onde vou chegar onde quero par rodei roda andei danca moda sei cansei sozinha verso encantado usei namorado rei lendas caminhos onde andei passo estrada so faco andar amado acompanhar vim longe leguas cantando vim vou la faco tregua assim onde quero par ja fiz guerra nao saber terra encerra bem querer jamais termina caminhar so amor ensina onde vou chegar onde quero par,"{""vi"": 1, ""tanta"": 1, ""areia"": 1, ""andei"": 3, ""lua"": 2, ""cheia"": 1, ""sei"": 2, ""saudade"": 1, ""imensa"": 1, ""vagando"": 1, ""verso"": 2, ""vim"": 3, ""vestido"": 1, ""cetim"": 1, ""mao"": 1, ""direita"": 1, ""rosa"": 1, ""vou"": 4, ""levar"": 1, ""olha"": 1, ""mansa"": 1, ""derramar"": 1, ""luar"": 1, ""descansa"": 1, ""caminhar"": 3, ""olhar"": 1, ""festa"": 1, ""fez"": 1, ""feliz"": 1, ""lembrando"": 1, ""seresta"": 1, ""dia"": 1, ""fiz"": 3, ""onde"": 7, ""quero"": 4, ""par"": 4, ""ja"": 2, ""guerra"": 2, ""nao"": 2, ""saber"": 2, ""terra"": 2, ""encerra"": 2, ""bem"": 2, ""querer"": 2, ""jamais"": 2, ""termina"": 2, ""so"": 3, ""amor"": 2, ""ensina"": 2, ""chegar"": 2, ""rodei"": 1, ""roda"": 1, ""danca"": 1, ""moda"": 1, ""cansei"": 1, ""sozinha"": 1, ""encantado"": 1, ""usei"": 1, ""namorado"": 1, ""rei"": 1, ""lendas"": 1, ""caminhos"": 1, ""passo"": 1, ""estrada"": 1, ""faco"": 2, ""andar"": 1, ""amado"": 1, ""acompanhar"": 1, ""longe"": 1, ""leguas"": 1, ""cantando"": 1, ""la"": 1, ""tregua"": 1, ""assim"": 1}",samba,1970.0
14,2vuutceleP0mCWUYtsa3Eo,6rM2yY0GnVcOHMU5GD3y9E,"Devagar, Devagarinho","Tá Delícia, Tá Gostoso",Martinho Da Vila,180600,47,0.693,0.461,5.0,-16.305,1.0,0.0513,0.208,0.0,0.127,0.927,104.242,devagar devagar devagar devagarinho devagarinho devagar devagar devagar devagarinho devagarinho gente chega la voce nao acredita voce pode tropecar tropecando dedo arrebenta certeza nao aguenta vai xingar refrao conheci cara queria mundo abarcar repente deu cara asfalto virou olhou pro alto vontade chorar sempre deram fama devagar desse jeito vou driblando espinhos vou seguindo caminho sei aonde vou chegar,"{""devagar"": 7, ""devagarinho"": 4, ""gente"": 1, ""chega"": 1, ""la"": 1, ""voce"": 2, ""nao"": 2, ""acredita"": 1, ""pode"": 1, ""tropecar"": 1, ""tropecando"": 1, ""dedo"": 1, ""arrebenta"": 1, ""certeza"": 1, ""aguenta"": 1, ""vai"": 1, ""xingar"": 1, ""refrao"": 1, ""conheci"": 1, ""cara"": 2, ""queria"": 1, ""mundo"": 1, ""abarcar"": 1, ""repente"": 1, ""deu"": 1, ""asfalto"": 1, ""virou"": 1, ""olhou"": 1, ""pro"": 1, ""alto"": 1, ""vontade"": 1, ""chorar"": 1, ""sempre"": 1, ""deram"": 1, ""fama"": 1, ""desse"": 1, ""jeito"": 1, ""vou"": 3, ""driblando"": 1, ""espinhos"": 1, ""seguindo"": 1, ""caminho"": 1, ""sei"": 1, ""aonde"": 1, ""chegar"": 1}",samba,1990.0
15,3Rp4m03mbhlYgIeSWNP9xm,3qZ2n5keOAat1SoF6bHwmb,Faixa Amarela,Hoje É Dia De Festa,Zeca Pagodinho,296640,54,0.714,0.497,2.0,-13.271,1.0,0.292,0.574,0.0,0.0743,0.914,103.871,quero presentear linda donzela nao prata ouro coisa bem singela vou comprar faixa amarela bordada nome vou mandar pendurar entrada favela vou gato angora cao cadela cortina grena enfeitar janela falar tal faixa amarela bordado nome vou mandar pendurar entrada favela papa vai ter bife panela salada jilo chuchu beringela falar tal faixa amarela bordada nome vou mandar pendurar entrada favela vou fazer rainha desfile portela vou filho rei cinderela falar tal faixa amarela bordada nome vou mandar pendurada entrada favela gente casar vou construir capela dentro lindo jardim flores lago pinguela falar tal faixa amarela bordada nome vou mandar pendurar entrada favela vacilar vou dar castigo nela vou dar banda frente quebrar cinco dentes quatro costelas vou pegar tal faixa amarela gravada nome mandar incendiar entrada favela vou comprar cana bem forte esquentar goela fazer galinha cabidela falar tal faixa amarela bordada nome vou mandar pendurar entrada favela,"{""quero"": 1, ""presentear"": 1, ""linda"": 1, ""donzela"": 1, ""nao"": 1, ""prata"": 1, ""ouro"": 1, ""coisa"": 1, ""bem"": 2, ""singela"": 1, ""vou"": 15, ""comprar"": 2, ""faixa"": 7, ""amarela"": 7, ""bordada"": 5, ""nome"": 7, ""mandar"": 7, ""pendurar"": 5, ""entrada"": 7, ""favela"": 7, ""gato"": 1, ""angora"": 1, ""cao"": 1, ""cadela"": 1, ""cortina"": 1, ""grena"": 1, ""enfeitar"": 1, ""janela"": 1, ""falar"": 5, ""tal"": 6, ""bordado"": 1, ""papa"": 1, ""vai"": 1, ""ter"": 1, ""bife"": 1, ""panela"": 1, ""salada"": 1, ""jilo"": 1, ""chuchu"": 1, ""beringela"": 1, ""fazer"": 2, ""rainha"": 1, ""desfile"": 1, ""portela"": 1, ""filho"": 1, ""rei"": 1, ""cinderela"": 1, ""pendurada"": 1, ""gente"": 1, ""casar"": 1, ""construir"": 1, ""capela"": 1, ""dentro"": 1, ""lindo"": 1, ""jardim"": 1, ""flores"": 1, ""lago"": 1, ""pinguela"": 1, ""vacilar"": 1, ""dar"": 2, ""castigo"": 1, ""nela"": 1, ""banda"": 1, ""frente"": 1, ""quebrar"": 1, ""cinco"": 1, ""dentes"": 1, ""quatro"": 1, ""costelas"": 1, ""pegar"": 1, ""gravada"": 1, ""incendiar"": 1, ""cana"": 1, ""forte"": 1, ""esquentar"": 1, ""goela"": 1, ""galinha"": 1, ""cabidela"": 1}",samba,1990.0
16,4qBwEbdjhY9D8ZdnsZGwYh,3aqtJPuhfwxQ60jG1OAFQt,Bicho Feroz,Malandro Rife,Bezerra Da Silva,229733,47,0.605,0.763,11.0,-4.583,1.0,0.115,0.5,0.0,0.0914,0.965,96.242,voce revolver mao bicho feroz anda rebolando ate muda voz rapazeada nao sabe voce entrou cana lavava roupa malandragem dormia canto cama hoje liberdade anda trepado marra cao conheco passado cadeia negocio somente pagar sugestao olha ai vacilao voce revolver mao bicho feroz anda rebolando ate muda voz simplesmente to dando alo porque sei voce nao nada lev arroxo homens bandeja entrega toda rapazeada acha bonito bicho solto nao disposicao entra cana novamente vai passar lua mel outra vez prisao olha ai safadao voce revolver mao bicho feroz anda rebolando ate muda voz rapazeada nao sabe voce entrou cana lavava roupa malandragem dormia canto cama hoje liberdade anda trepado marra cao conheco passado cadeia negocio somente pagar sugestao olha ai corujao voce revolver mao bicho feroz anda rebolando ate muda voz simplesmente to dando alo porque sei voce nao nada lev arroxo homens bandeja entrega toda rapazeada acha bonito bicho solto nao disposicao entra cana novamente vai passar lua mel outra vez prisao olha ai safadao voce revolver mao bicho feroz anda rebolando ate muda voz,"{""voce"": 9, ""revolver"": 5, ""mao"": 5, ""bicho"": 7, ""feroz"": 5, ""anda"": 7, ""rebolando"": 5, ""ate"": 5, ""muda"": 5, ""voz"": 5, ""rapazeada"": 4, ""nao"": 6, ""sabe"": 2, ""entrou"": 2, ""cana"": 4, ""lavava"": 2, ""roupa"": 2, ""malandragem"": 2, ""dormia"": 2, ""canto"": 2, ""cama"": 2, ""hoje"": 2, ""liberdade"": 2, ""trepado"": 2, ""marra"": 2, ""cao"": 2, ""conheco"": 2, ""passado"": 2, ""cadeia"": 2, ""negocio"": 2, ""somente"": 2, ""pagar"": 2, ""sugestao"": 2, ""olha"": 4, ""ai"": 4, ""vacilao"": 1, ""simplesmente"": 2, ""to"": 2, ""dando"": 2, ""alo"": 2, ""porque"": 2, ""sei"": 2, ""nada"": 2, ""lev"": 2, ""arroxo"": 2, ""homens"": 2, ""bandeja"": 2, ""entrega"": 2, ""toda"": 2, ""acha"": 2, ""bonito"": 2, ""solto"": 2, ""disposicao"": 2, ""entra"": 2, ""novamente"": 2, ""vai"": 2, ""passar"": 2, ""lua"": 2, ""mel"": 2, ""outra"": 2, ""vez"": 2, ""prisao"": 2, ""safadao"": 2, ""corujao"": 1}",samba,1980.0
17,4u1MSjULnQ95O8w3cJTOzl,096an3uS6ZaK2XySae6SqP,O Que É o Amor,Mtv Ao Vivo Arlindo Cruz - Cd 1,Arlindo Cruz,248173,52,0.509,0.75,2.0,-7.273,1.0,0.037,0.692,4.63e-06,0.798,0.816,93.948,amor perguntar amor pra mim nao sei responder nao sei explicar sei amor nasceu dentro mim fez renascer fez despertar disseram vez danado amor pode fatal dor ter remedio pra curar disseram tambem amor faz bem vence mal ate hoje ninguem conseguiu definir amor gente ama brilha sol muita luz emocao amor gente ama clarao luar vem abencoar amor,"{""amor"": 8, ""perguntar"": 1, ""pra"": 2, ""mim"": 2, ""nao"": 2, ""sei"": 3, ""responder"": 1, ""explicar"": 1, ""nasceu"": 1, ""dentro"": 1, ""fez"": 2, ""renascer"": 1, ""despertar"": 1, ""disseram"": 2, ""vez"": 1, ""danado"": 1, ""pode"": 1, ""fatal"": 1, ""dor"": 1, ""ter"": 1, ""remedio"": 1, ""curar"": 1, ""tambem"": 1, ""faz"": 1, ""bem"": 1, ""vence"": 1, ""mal"": 1, ""ate"": 1, ""hoje"": 1, ""ninguem"": 1, ""conseguiu"": 1, ""definir"": 1, ""gente"": 2, ""ama"": 2, ""brilha"": 1, ""sol"": 1, ""muita"": 1, ""luz"": 1, ""emocao"": 1, ""clarao"": 1, ""luar"": 1, ""vem"": 1, ""abencoar"": 1}",samba,2000.0
18,2qKigrXx0oiFxNSJWujBGa,0hPar6ePAELiu9rYMdvMEo,Sufoco,Não Deixe O Samba Morrer,Alcione,239733,36,0.662,0.451,2.0,-13.357,1.0,0.0368,0.58,0.00107,0.221,0.762,127.239,nao sei vou aturar abusos nao sei vou suportar absurdos voce vai embora ai afora distribuindo sonhos carinhos voce prometeu voce desama reclama desejos ja bem cansados desagradam nao posso alimentar amor tao louco sufoco sei mil razoes ate deixar amar nao nao quero agir assim louco amor mil razoes pra perdoar amar sufoco nao nao quero agir assim louco amor mil razoes perdoar amar,"{""nao"": 7, ""sei"": 3, ""vou"": 2, ""aturar"": 1, ""abusos"": 1, ""suportar"": 1, ""absurdos"": 1, ""voce"": 3, ""vai"": 1, ""embora"": 1, ""ai"": 1, ""afora"": 1, ""distribuindo"": 1, ""sonhos"": 1, ""carinhos"": 1, ""prometeu"": 1, ""desama"": 1, ""reclama"": 1, ""desejos"": 1, ""ja"": 1, ""bem"": 1, ""cansados"": 1, ""desagradam"": 1, ""posso"": 1, ""alimentar"": 1, ""amor"": 3, ""tao"": 1, ""louco"": 3, ""sufoco"": 2, ""mil"": 3, ""razoes"": 3, ""ate"": 1, ""deixar"": 1, ""amar"": 3, ""quero"": 2, ""agir"": 2, ""assim"": 2, ""pra"": 1, ""perdoar"": 2}",samba,1990.0
19,1sVMtMpWIAFtcF2vTPP4YN,2x5fdOl1kpBgD74cOkzNY0,Caxambú,Almir Guinéto - 1986,Almir Guineto,224960,46,0.626,0.856,7.0,-5.397,1.0,0.317,0.385,0.0,0.138,0.84,122.786,olha vamos danca caxambu sarava jongo sarava engoma filho quero ver voce rodar ate amanhecer engoma filho quero ver voce rodar ate amanhecer tambor ta batendo pra valer palma mao quero ver tambor ta batendo pra valer palma mao quero ver dona celestina agua pra beber voce nao der agua vou falar mal voce deu meia noite galo ja cantou igreja bate sino danca jongo vou deu meia noite galo ja cantou igreja bate sino danca jongo vou carreiro novo nao sabe carrear carro tomba boi fica lugar carreiro novo nao sabe carrear carro tomba boi fica lugar nunca viu vem ver caldeirao fundo ferver nunca viu vem ver caldeirao fundo ferver repete segunda parte tambor ta batendo pra valer palma mao quero ver,"{""olha"": 1, ""vamos"": 1, ""danca"": 3, ""caxambu"": 1, ""sarava"": 2, ""jongo"": 3, ""engoma"": 2, ""filho"": 2, ""quero"": 5, ""ver"": 7, ""voce"": 4, ""rodar"": 2, ""ate"": 2, ""amanhecer"": 2, ""tambor"": 3, ""ta"": 3, ""batendo"": 3, ""pra"": 4, ""valer"": 3, ""palma"": 3, ""mao"": 3, ""dona"": 1, ""celestina"": 1, ""agua"": 2, ""beber"": 1, ""nao"": 3, ""der"": 1, ""vou"": 3, ""falar"": 1, ""mal"": 1, ""deu"": 2, ""meia"": 2, ""noite"": 2, ""galo"": 2, ""ja"": 2, ""cantou"": 2, ""igreja"": 2, ""bate"": 2, ""sino"": 2, ""carreiro"": 2, ""novo"": 2, ""sabe"": 2, ""carrear"": 2, ""carro"": 2, ""tomba"": 2, ""boi"": 2, ""fica"": 2, ""lugar"": 2, ""nunca"": 2, ""viu"": 2, ""vem"": 2, ""caldeirao"": 2, ""fundo"": 2, ""ferver"": 2, ""repete"": 1, ""segunda"": 1, ""parte"": 1}",samba,1980.0
20,0UjTa25syvgeuuGmHTw8LR,5T2UOU9fV8RcUgLH3b6TTN,Me Leva,Me Leva,Agepê,314266,49,0.589,0.527,0.0,-14.289,1.0,0.0573,0.247,0.0,0.0681,0.905,151.62,tudo nasceu brincadeira cordilheiras ilusao veio vento destino amor menino fez paixao invadindo pouco pouco deixou louco prazer sumiu vento fiquei poucos voce deixou marcado sorriso nao deixa esquecer tirou paraiso sentido pra viver lev oh vento lev pra lev faca ficar junto desse amor preciso preciso nao posso esquecer faco tudo mundo pra nao perder,"{""tudo"": 2, ""nasceu"": 1, ""brincadeira"": 1, ""cordilheiras"": 1, ""ilusao"": 1, ""veio"": 1, ""vento"": 3, ""destino"": 1, ""amor"": 2, ""menino"": 1, ""fez"": 1, ""paixao"": 1, ""invadindo"": 1, ""pouco"": 2, ""deixou"": 2, ""louco"": 1, ""prazer"": 1, ""sumiu"": 1, ""fiquei"": 1, ""poucos"": 1, ""voce"": 1, ""marcado"": 1, ""sorriso"": 1, ""nao"": 3, ""deixa"": 1, ""esquecer"": 2, ""tirou"": 1, ""paraiso"": 1, ""sentido"": 1, ""pra"": 3, ""viver"": 1, ""lev"": 3, ""oh"": 1, ""faca"": 1, ""ficar"": 1, ""junto"": 1, ""desse"": 1, ""preciso"": 2, ""posso"": 1, ""faco"": 1, ""mundo"": 1, ""perder"": 1}",samba,1990.0
21,5XnkKOmt7KOhxgvTwB04f4,3qZ2n5keOAat1SoF6bHwmb,Vai Vadiar,Zeca Pagodinho,Zeca Pagodinho,247333,44,0.54,0.8,2.0,-8.657,0.0,0.286,0.283,0.0,0.113,0.798,113.284,quis dar grande amor voce nao acostumou vida lar voce quer vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar agora nao precisa preocupar passares hora nao vou buscar nao vou pedir tampouco implorar voce mania ir pra orgia so quer vadiar voce vai pra folium entrar fria nao vem culpar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar gosta orgia noite pro dia nao pode mudar vive outra fantasia nao vai acostumar errei tentei dar lar voce gosta sereno mundo pequeno pra segurar vai procurar alegria fazer moradia luz luar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar vai vadiar,"{""quis"": 1, ""dar"": 2, ""grande"": 1, ""amor"": 1, ""voce"": 5, ""nao"": 7, ""acostumou"": 1, ""vida"": 1, ""lar"": 2, ""quer"": 2, ""vadiar"": 30, ""vai"": 31, ""agora"": 1, ""precisa"": 1, ""preocupar"": 1, ""passares"": 1, ""hora"": 1, ""vou"": 2, ""buscar"": 1, ""pedir"": 1, ""tampouco"": 1, ""implorar"": 1, ""mania"": 1, ""ir"": 1, ""pra"": 3, ""orgia"": 2, ""so"": 1, ""folium"": 1, ""entrar"": 1, ""fria"": 1, ""vem"": 1, ""culpar"": 1, ""gosta"": 2, ""noite"": 1, ""pro"": 1, ""dia"": 1, ""pode"": 1, ""mudar"": 1, ""vive"": 1, ""outra"": 1, ""fantasia"": 1, ""acostumar"": 1, ""errei"": 1, ""tentei"": 1, ""sereno"": 1, ""mundo"": 1, ""pequeno"": 1, ""segurar"": 1, ""procurar"": 1, ""alegria"": 1, ""fazer"": 1, ""moradia"": 1, ""luz"": 1, ""luar"": 1}",samba,1990.0
22,0rImThhPOV8wtgeyltD6no,3aqtJPuhfwxQ60jG1OAFQt,Malandragem dá um Tempo,Alô Malandragem Maloca o Flagrante,Bezerra Da Silva,232800,58,0.695,0.924,9.0,-4.178,1.0,0.0454,0.229,0.0,0.264,0.964,94.827,vou apertar nao vou acender agora vou apertar nao vou acender agora segura malandro pra fazer cabeca hora voce nao vendo boca ta assim corujao dedo seta adoidado todos afim entregar irmao malandragem tempo deixa par sujeira ir embora vou apertar nao vou acender agora refrao 281 afastado 16 12 lugar ficou muvuca espertos demais deu mole bicho pegou home dali grampeiam coro come toda hora vou apertar nao vou acender agora refrao liga irmao voce nao vendo boca ta assim corujao dedo seta adoidado todos afim entregar irmao malandragem tempo deixa par sujeira ir embora vou apertar nao vou acender agora refrao segura malandro pra fazer cabeca hora cara legal vacila passa pente pente pra fechar calma mano to passando goma sujar apito fica relax,"{""vou"": 10, ""apertar"": 5, ""nao"": 7, ""acender"": 5, ""agora"": 5, ""segura"": 2, ""malandro"": 2, ""pra"": 3, ""fazer"": 2, ""cabeca"": 2, ""hora"": 3, ""voce"": 2, ""vendo"": 2, ""boca"": 2, ""ta"": 2, ""assim"": 2, ""corujao"": 2, ""dedo"": 2, ""seta"": 2, ""adoidado"": 2, ""todos"": 2, ""afim"": 2, ""entregar"": 2, ""irmao"": 3, ""malandragem"": 2, ""tempo"": 2, ""deixa"": 2, ""par"": 2, ""sujeira"": 2, ""ir"": 2, ""embora"": 2, ""refrao"": 3, ""281"": 1, ""afastado"": 1, ""16"": 1, ""12"": 1, ""lugar"": 1, ""ficou"": 1, ""muvuca"": 1, ""espertos"": 1, ""demais"": 1, ""deu"": 1, ""mole"": 1, ""bicho"": 1, ""pegou"": 1, ""home"": 1, ""dali"": 1, ""grampeiam"": 1, ""coro"": 1, ""come"": 1, ""toda"": 1, ""liga"": 1, ""cara"": 1, ""legal"": 1, ""vacila"": 1, ""passa"": 1, ""pente"": 2, ""fechar"": 1, ""calma"": 1, ""mano"": 1, ""to"": 1, ""passando"": 1, ""goma"": 1, ""sujar"": 1, ""apito"": 1, ""fica"": 1, ""relax"": 1}",samba,1980.0
